id,statement,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,tags,images,exam_year,exam_board,exam_institution,exam_region,areas_conhecimento,assuntos,decs_terms,created_at,updated_at
25604,"A anemia é um dos problemas mais comumente encontrados na prática médica. Longe de ser um diagnóstico, a anemia é um achado laboratorial. Portanto, sempre necessita investigação para determinação de sua causa, visto que pode ser secundária a condições ameaçadoras à vida. Sobre os diferentes tipos de anemia, assinale a alternativa correta:","A causa mais comum de anemia ferropriva em mulheres em idade fértil são problemas ginecológicos que cursam com hiperfluxo menstrual, e, no sexo masculino ou em mulheres pós-menopausa, são as doenças do trato gastrointestinal.","Anemia hemolítica com Teste de Antiglobulina Direta (TAD) positivo, associado à plaquetopenia e presença de esquizócitos em sangue periférico, levanta a hipótese de Púrpura Trombocitopênica Trombótica.","Anemia macrocítica, associada ou não a outras citopenias, em paciente com parestesias, demência e glossite atrófica sugere o diagnóstico de anemia megaloblástica por deficiência de ácido fólico.","A esferocitose hereditária é uma hemoglobinopatia hereditária que se caracteriza laboratorialmente por anemia hipocrômica microcítica com índice de anisocitose normal, e pode ser detectada pelo Teste de Triagem Neonatal.",,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:12:51 GMT+0000 (Coordinated Universal Time)
25603,"Paciente idoso, com passado de acidente vascular encefálico (AVE) há 2 anos, vem apresentando crises epilépticas há 3 meses. Ainda não iniciou tratamento medicamentoso específico. Não apresenta queixas cognitivas ou de comportamento. Tem Ressonância de crânio que evidenciou área de gliose frontal direita, sequela do AVE. Hemograma e bioquímica básica normais. Fez dois eletroencefalogramas (EEG) que foram normais. Analise as afirmativas e marque a única CORRETA:","Recomenda-se iniciar tratamento com benzodiazepínico, de preferência com dose única diária.","Paciente precisa complementar investigação antes de iniciar tratamento medicamentoso, visto eletroencefalograma normal.","Levetiracetam pode ser uma boa opção como monoterapia, visto ter amplo espectro e boa tolerabilidade em idosos.","Lamotrigina é a melhor escolha para o caso, devendo ser feita progressão rápida da dose para controle mais efetivo das crises.",,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Sat Apr 25 2026 00:19:07 GMT+0000 (Coordinated Universal Time)
25602,"Mulher jovem, sem comorbidades, com quadro agudo de vertigem grave que dificulta deambulação, náuseas e vômitos. Nega zumbido e hipoacusia. Ao exame apresenta nistagmo unidirecional, horizontal e espontâneo e, no teste de Romberg, queda para a direita. Ressonância de crânio normal. Sobre este caso, marque a alternativa CORRETA:","A manobra de Dix-Hallpike, realizada no consultório, deve cessar o nistagmo e melhorar os sintomas, sendo também indicados antagonistas de canal de cálcio.","Trata-se de provável neuronite vestibular, sendo indicado ciclo de corticoide e sintomáticos como antieméticos, anti-histamínicos ou benzodiazepínicos.",Esta patologia é geralmente causada por degeneração espontânea das membranas otolíticas utriculares e melhora com fisioterapia vestibular.,"Principal suspeita é de labirintite viral, que se não bem tratada, costuma progredir com perda auditiva, sobretudo para as faixas mais agudas de som.",,B,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:13:15 GMT+0000 (Coordinated Universal Time)
25601,"Paciente do sexo masculino, 70 anos, hipertenso e diabético, dá entrada na emergência com discreto déficit motor a direita iniciado há 4 horas. Nega evento prévio. Ao exame, apresenta-se consciente e orientado, com fala fluente, discreta paresia facial a direita (assimetria de sorriso) e déficit sutil motor em braço direito. Pontuou 2 na escala NIHSS (do National Institute of Health). PA: 190x90mmHg, glicose: 90, FC: 75bpm. Exames laboratoriais da admissão estão normais. Tomografia de crânio sem alterações agudas, com microangiopatia e atrofia compatível para a idade. Eletrocardiograma evidenciando ritmo sinusal. Com base no caso apresentado e seus conhecimentos sobre doenças cardiovasculares, avalie as assertivas abaixo e marque a CORRETA:",Paciente tem indicação de iniciar clopidogrel e AAS nas primeiras 24h e manter por 21 dias como profilaxia de novos eventos.,Necessita baixar a PA em 10% na próxima hora para evitar o risco de transformação hemorrágica.,"Está indicada terapia reperfusional com alteplase, dada a janela terapêutica e ausência de lesões hemorrágicas na tomografia.","Indicado fazer um bolus com alteplase e seguir para trombectomia mecânica, visto a alta suspeita de trombo em vaso proximal.",,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:13:36 GMT+0000 (Coordinated Universal Time)
25600,"Denise, 24 anos, tem diagnóstico de enxaqueca sem aura e faz uso de topiramato 50mg à noite. Procura a emergência a 4ª vez essa semana devido cefaleia holocraniana há 3 semanas, diferente da sua dor habitual, em peso, associada a náuseas e alguns episódios de vômitos. Nega febre. É tabagista há 6 meses e faz uso de anticoncepcional oral combinado. Foi medicada com dipirona, cetoprofeno, metoclopramida e dexametasona, apenas com melhora parcial. Tomografia de crânio sem contraste normal. Qual conduta mais indicada nesse momento?","Hidratar, deixar corticoide prescrito e aumentar a dose do topiramato.",Completar analgesia com opioide e trocar profilaxia de enxaqueca na alta.,Fazer estudo de vasos pela possibilidade de trombose venosa cerebral.,Fazer punção lombar para excluir quadro infeccioso.,,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:14:02 GMT+0000 (Coordinated Universal Time)
25599,"Homem, 62 anos, etilista e diabético, com cefaleia e febre há 5 dias. Não tem outras queixas. Ao exame apresenta sonolência, nuca rígida e Brudzinsk positivo. Tomografia de crânio sem contraste normal. Exame de líquor com celularidade bastante aumentada as custas de polimorfonucleares, proteína aumentada e glicose consumida. GRAM e Culturas em andamento. Qual conduta mais indicada nesse momento?","Deixar em UTI, monitorizar e aguardar teste de GRAM e culturas para definir início de antibioticoterapia.",Administrar dexametasona e Ceftriaxona 2g de 12/12h e aguardar definição da bactéria para avaliar necessidade de Ampicilina.,"Considerando risco de abscesso cerebral, iniciar esquema tríplice de antimicrobianos, suspendendo apenas após exclusão com exame contrastado.",Iniciar antibioticoterapia empírica precocemente e associar fenitoína como profilaxia de crises convulsivas.,,B,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:14:26 GMT+0000 (Coordinated Universal Time)
25598,"Paciente masculino, 58 anos, comparece em consulta com resultado de endoscopia digestiva alta realizada por conta própria (sem indicação médica), pois vinha apresentando dor epigástrica em queimação há mais de 6 meses. Relata já estar em uso de pantoprazol 20 mg/dia há 2 semanas. Negava perda de peso ou sangramentos visíveis. Nega antecedentes de câncer na família. No laudo do exame, constam: esôfago sem alterações, estômago com pangastrite enantematosa moderada associado à lesão ulcerada, em antro gástrico Forrester III, sem sinais de sangramento ativo. Realizadas biópsias para pesquisa de H. pylori e anatomopatológico. Teste de urease positivo. Está correto afirmar que:",Não havia indicação formal de solicitação de endoscopia digestiva alta para o caso.,"Deve ser prescrito amoxicilina, claritromicina e pantoprazol de 12/12 horas por 7 dias.",Deve ser suspenso pantoprazol e iniciada amoxicilina e claritromicina por 2 semanas.,O pantoprazol deve ser modificado para de 12 em 12 horas por mais 2 a 6 semanas.,,D,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:15:01 GMT+0000 (Coordinated Universal Time)
25597,"Paciente feminino, 24 anos, busca atendimento ambulatorial devido presença de sangue  vermelho vivo  nas fezes de aspecto diarreico há cerca de 4 meses, acompanhado de dor abdominal difusa e perda ponderal de 10% do seu peso no mesmo período. Paciente faz acompanhamento devido hipotireoidismo pós-tireoidite de Hashimoto com uso de levotiroxina 88 mcg/dia. Nega casos de neoplasias na família. Ao exame físico, encontra-se hipocorada 2+/4, anictérica, afebril ao toque, auscultas cardiopulmonar normais, exame físico abdominal com dor à palpação profunda, sem sinais de peritonite, sem massas palpáveis. Considerando a principal hipótese etiológica do caso e a abordagem diagnóstica, marque a alternativa correta:",Espera-se dosagem de Calprotectina fecal elevada.,Não há indicação de colonoscopia diagnóstica.,A paciente tem baixo risco para neoplasia de cólon.,VHS e PCR elevados sugerem síndrome do intestino irritável.,,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 03:57:07 GMT+0000 (Coordinated Universal Time)
25596,"Jerônimo, 54 anos, é internado em enfermaria de clínica médica devido quadro de dor abdominal difusa de início há cerca de 12 horas acompanhado de evacuações de coloração enegrecida. O paciente faz acompanhamento devido hepatite C crônica. Ao exame físico, apresenta-se ictérico 1+/4, Glasgow 15, auscultas cardiopulmonar sem alterações, abdome globoso com aumento local da temperatura, doloroso à palpação, descompressão brusca negativa, piparote positivo. Exames laboratoriais da admissão indicam leucocitose com desvio à esquerda, anemia normocítica e normocrômica e plaquetopenia leve. Paciente refere internação há 2 meses para manejo de ascite de grande volume. Após realização de endoscopia digestiva alta (EDA) durante internação, foram identificadas varizes esofágicas com sangramento ativo, sendo realizada ligadura elástica. Com relação às medidas preventivas para hemorragia digestiva para Jerônimo, está correta a alternativa:",Deve ser feita profilaxia primária somente com betabloqueador não cardiosseletivo.,Há indicação de profilaxia secundária com ligadura elástica e espironolactona.,Está indicada nova endoscopia digestiva alta em até 3 semanas da alta hospitalar.,A profilaxia pré-primária deve ser instituída com prescrição de carvedilol.,,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:15:24 GMT+0000 (Coordinated Universal Time)
25595,"Jerônimo, 54 anos, é internado em enfermaria de clínica médica devido quadro de dor abdominal difusa de início há cerca de 12 horas acompanhado de evacuações de coloração enegrecida. O paciente faz acompanhamento devido hepatite C crônica. Ao exame físico, apresenta-se ictérico 1+/4, Glasgow 15, auscultas cardiopulmonar sem alterações, abdome globoso com aumento local da temperatura, doloroso à palpação, descompressão brusca negativa, piparote positivo. Exames laboratoriais da admissão indicam leucocitose com desvio à esquerda, anemia normocítica e normocrômica e plaquetopenia leve. Paciente refere internação há 2 meses para manejo de ascite de grande volume. Considerando as principais complicações da hepatopatia crônica no caso de Jerônimo, é correto afirmar que:",Está indicada antibioticoterapia empírica endovenosa com piperacilina-tazobactam.,Deve ser iniciada profilaxia para peritonite bacteriana espontânea com ceftriaxone.,"A prescrição de metronidazol, por via endovenosa, está indicada durante internação.",Se espera elevada celularidade com predomínio linfomonocitário no líquido ascítico.,,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:15:47 GMT+0000 (Coordinated Universal Time)
25594,"Homem, 45 anos, com diagnóstico de diabetes mellitus há 3 meses, em sua primeira consulta médica no posto de saúde após diagnóstico e início de terapêutica por conta própria (usando os mesmos remédios da esposa que é diabética). Sem queixas clínicas. Atualmente realizando dieta e atividade física de forma adequada. Medicações em uso: metformina XR 500mg 03 comprimidos/dia e empaglifozina 10mg 1x/dia. Ao exame físico: PA 120 x 70mmHg, ausculta cardiopulmonar sem alterações, FC: 82 bpm, P: 78kg (relata que perdeu 4kg após início das medicações), Altura: 168cm, IMC 27,6kg/m2. Exames laboratoriais recentes: glicemia jejum 128mg/dL, glicemia pós-prandial 145mg/dL, hemoglobina glicada 6,8%, colesterol total 151mg/dL, HDL 52 mg/dL, LDL 70 mg/dL, triglicerídeos 133 mg/dL. Em relação ao caso, é CORRETO afirmar:","Paciente clinicamente compensado, deverá ser encaminhado para o oftalmologista para rastreio de retinopatia diabética quando completar um ano de diagnóstico.","Paciente clinicamente compensado, deverá ser encaminhado nessa consulta para o nefrologista para realizar rastreio de nefropatia diabética.","Paciente tem como metas glicêmicas conforme a Sociedade Brasileira de Diabetes: glicemia jejum < 126mg/dL, glicemia pós-prandial < 180mg/dL e HBA1c < 7%.","Paciente deverá realizar rastreio de neuropatia diabética com exame do pé diabético nessa consulta, pois deve ser feito ao diagnóstico.",,D,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:16:10 GMT+0000 (Coordinated Universal Time)
25593,"Homem, 72 anos, com diagnóstico de hipertensão arterial e dislipidemia há cerca de 5 anos, em seguimento clínico no posto de saúde, sem queixas clínicas. Faz uso de valsartana 160mg/dia e rosuvastatina 10mg/dia. Ao exame físico: PA 130 x 80 mmHg, ausculta cardiopulmonar sem alterações, FC: 84 bpm, P: 48kg, Altura: 165cm, IMC 17,6 kg/m2, com fácies de dor ao deitar-se na maca para examinar abdômen, que estava sem alterações. Ao ser questionado, relata lombalgia há cerca de uma semana após queda de bicicleta na garagem de casa, brincando com o neto. A conduta mais adequada para o caso, é solicitar:","Densitometria óssea de coluna lombar e colo de fêmur, além de raio-x de coluna lombar para investigar osteoporose e fratura.","Ressonância de coluna lombar e encaminhar ao ortopedista para investigação de hérnia discal, pois paciente sem fatores de risco para osteoporose.","Exames laboratoriais para avaliar controle clínico da hipertensão e da dislipidemia, além de encaminhar para ortopedia pois não há indicação de investigar osteoporose em homens.","Cintilografia óssea para investigar a dor lombar, pois paciente hipertenso tem risco aumentado de câncer ósseo.",,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Sat Apr 25 2026 00:20:45 GMT+0000 (Coordinated Universal Time)
25592,"Homem, 52 anos, com história de diabetes mellitus e hipertensão arterial há cerca de 2 anos, em seguimento clínico no posto de saúde. Faz uso de glibenclamida 5mg 2x/dia, metformina 850mg 3x/dia, losartana 100mg/dia e hidroclorotiazida 25mg/dia. Sem queixas clínicas. Ao exame físico: ausculta cardiopulmonar sem alterações, frequência cardíaca 80 bpm, PA: 130 x 80 bpm, peso 88kg, altura 164cm, IMC 32,7. Laboratório: glicemia jejum 201mg/dL, glicemia pós-prandial 298mg/dL, hemoglobina glicada 9,2%, creatinina 0,9mg/dL. Em relação ao caso, é CORRETO afirmar:","Deverá suspender glibenclamida e iniciar insulina NPH na dose de 1UI/kg/dia, dividido em duas aplicações, pois está com descompensação clínica importante.","Deverá iniciar iSGLT-2, pois a medicação ajudará na perda de peso inicial, no controle do diabetes e na proteção cardiovascular.","Deverá iniciar iDDP-4, pois a medicação ajudará na melhorara do controle glicêmico e na perda de peso.","Deverá suspender glibenclamida e iniciar insulina regular antes do café, almoço e jantar para alcançar metas glicêmicas.",,B,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:16:27 GMT+0000 (Coordinated Universal Time)
25591,"Homem, 32 anos, ao participar de uma campanha para verificação de pressão arterial na praça da República, foi detectado, pressão arterial de 180x90 mmHg e encaminhado para o posto de saúde para investigação. Nega queixas clínicas. Tem história familiar de diabetes mellitus, mas nega casos de hipertensão arterial na família. Ao exame físico, apresentava-se normocorado, hidratado, peso 72kg, estatura 175cm, ausculta cardiopulmonar sem alterações, com PA em ambos os membros de 150 x 90 mmHg e monitorização residencial da pressão arterial (MRPA) com média de 150x 92mmHg. Laboratório recente: K 3,5 mEq/L (3,5-5,0), creatinina 1,01mg/dL (0,5-1,2), glicemia 88 mg/dL (70- 100). Como o paciente se apresenta com hipertensão arterial não controlada, deve-se:",Solicitar catecolaminas urinárias para investigar feocromocitoma.,Solicitar aldosterona e atividade plasmática de renina para avaliar hiperaldosteronismo.,"Solicitar cálcio total para confirmar diagnóstico de hiperparatireodismo primário, devido à ausência de sintomas.",Solicitar cortisol basal e ACTH para investigar síndrome de Cushing.,,B,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:16:57 GMT+0000 (Coordinated Universal Time)
25590,"Paciente sexo feminino, 49 anos, assintomática, procurou atendimento médico por aumento de região cervical. Ao exame físico, apresenta tireoide aumentada, consistência fibroelástica, sem nódulos palpáveis. Tem histórico familiar de hipotireoidismo. Ao exame físico, apresentava-se normocorada, hidratada, IMC 24, ausculta cardiopulmonar sem alterações, com PA 110 x 80 mmHg, frequência cardíaca 68bpm e respiratória de 16ipm. Sobre o caso, é CORRETO afirmar:","Paciente apresenta-se assintomática, não há necessidade de realizar exames e deve-se manter seguimento clínico a cada 6 meses.","Paciente com aumento tireoidiano, deverá realizar ultrassonografia de tireoide para descartar câncer.","Paciente com quadro de bócio, deverá realizar exame de TSH e T4 livre para investigar hipotireoidismo.","Paciente com quadro de bócio, solicitar TSH, T4 livre e TRAB para investigar hipertireoidismo por Doença de Graves.",,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:17:13 GMT+0000 (Coordinated Universal Time)
25589,"A Síndrome Metabólica tem como base a resistência à ação da insulina (hormônio responsável pelo metabolismo da glicose), daí também ser conhecida como síndrome de resistência à insulina. Alguns fatores contribuem para o seu aparecimento: os genéticos, excesso de peso (principalmente na região abdominal) e a ausência de atividade física. Qual dos parâmetros não é considerado de acordo com a Organização Mundial de Saúde (OMS) para o diagnóstico de síndrome metabólica:",Triglicerídeos maior que 150 mg/dL.,"Diabetes, intolerância glicídica ou resistência insulínica comprovada.",HDL <35 mg/dL em homens e <39 mg/dL em mulheres.,Circunferência abdominal: Homens e 102 cm e Mulheres e 88 cm.,,D,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:17:34 GMT+0000 (Coordinated Universal Time)
25588,"Paciente A.S.E, sexo masculino, 70 anos, hipertenso, diabético e tabagista, deu entrada no pronto atendimento com quadro de dor torácica em aperto e irradiação para membro superior esquerdo e mandíbula. Relata que a dor iniciou e piorou há 4 horas durante uma caminhada e que melhora ao repouso. Realizou um eletrocardiograma com o traçado a seguir: Radiografia de tórax dentro dos padrões de normalidade Laboratório sem alterações, exceto por troponina ultrassensível solicitada na admissão com o valor de 5,5 ng/L (valor de referência (<0,1 ng/L). Sobre o caso acima, é correto afirmar que se trata de:","Um quadro de dor torácica típica, enquadrando-se como angina instável.","Um quadro de dor torácica atípica, como provável causa angina estável.",Um quadro de infarto agudo do miocárdio sem supra do segmento ST.,Um quadro de infarto agudo do miocárdio com supra do segmento ST.,,C,,,"[""https://pdres.s3.amazonaws.com/imgs/7efe302ab78eeb5bb11953ecdb642178.png""]",2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:17:58 GMT+0000 (Coordinated Universal Time)
25587,"Paciente S.L.R, 76 anos, comparece em consulta ambulatorial após queixas de palpitação, relata ser portador de hipertensão arterial há 10 anos, no momento controlada, e ter sofrido um AVE isquêmico há 5 anos, tendo como sequela diminuição da força em membro superior esquerdo, nega outros antecedentes. Atualmente em uso de losartana 50 mg de 12/12h e AAS 100 mg 1x ao dia. Exame físico mostrando ausculta cardíaca irregular, sem outras alterações. Realizou um eletrocardiograma com o seguinte traçado: Sobre o caso clínico é correto afirmar que:","Trata-se de um quadro de fibrilação atrial, com CHA2DS2-VASc = 5 pontos, indicando a manutenção do AAS para evitar a formação de novos trombos.","Trata-se de um quadro de flutter atrial, com CHA2DS2-VASc = 4 pontos, necessitando a implementação de anticoagulação oral com varfarina.","Trata-se de um quadro de fibrilação atrial crônica, com CHA2DS2-VASc = 4 pontos, sendo mandatório a prescrição de anticoagulação oral, exceto se o paciente apresentar um HAS-BLED a 3.","Trata-se de um quadro de fibrilação atrial, com CHA2DS2-VASc = 5 pontos, indicando a anticoagulação oral com varfarina ou um DOAC, independente da pontuação do HAS-BLED.",,D,,,"[""https://pdres.s3.amazonaws.com/imgs/b0f8786a5bce58a72cb1e3cd55fa1cf7.png""]",2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:18:15 GMT+0000 (Coordinated Universal Time)
25586,"Paciente I.A.P, 66 anos, sexo feminino, comparece à consulta de rotina na UBS após longo período sem avaliação médica. Relata ter procurado atendimento após ter aferição de pressão arterial em consulta de urgência devido quadro gripal com PA = 172x89 mmHg há 15 dias. No momento da avaliação, a paciente está assintomática. Após utilização de técnica adequada, foi observada a pressão arterial média em três aferições 182x102 mmHg. Sobre o quadro, de acordo com a Diretriz Brasileira de Hipertensão Arterial de 2020, é correto afirmar que:","O diagnóstico de hipertensão arterial sistêmica pode ser firmado, com a necessidade de tratamento com combinação de classes de anti-hipertensivos.","Para a confirmação do diagnóstico, é necessário, a realização de uma monitorização ambulatorial da pressão arterial (MAPA).","A paciente pode ser orientada à mudança de hábitos de vida, como praticar atividade física e controlar a dieta, e retornar, para nova avaliação, em 15 dias.","Devido ao grau de hipertensão arterial ser classificado como estágio 3, é recomendado a associação de IECA e BRA para evitar lesões de órgão alvo.",,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Sat Apr 25 2026 00:21:53 GMT+0000 (Coordinated Universal Time)
25585,"Paciente J.S.M, Sexo masculino, 62 anos, com história de hipertensão de longa data, ecocardiograma com fração de ejeção de 35%, iniciou acompanhamento há 6 meses, quando se apresentou com sinais de congestão e dispneia aos esforços. Agora, se encontra em uso de tratamento clínico otimizado, no momento, assintomático. Assinale a alternativa que descreve a classificação da insuficiência cardíaca baseada nos sintomas, história clínica e na progressão da doença desse paciente:","Insuficiência cardíaca com fração de ejeção reduzida, em estágio A, já que o paciente se encontra assintomático.","Insuficiência cardíaca com fração de ejeção levemente reduzida, em estágio B, já que existe doença cardíaca estrutural, mas encontra-se assintomático.","Insuficiência cardíaca com fração de ejeção reduzida, em estágio C, pois apresentou, no passado, sintomas de IC.","Insuficiência cardíaca com fração de ejeção preservada, em estágio D, devido a fração de ejeção estar acima de 30%.",,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:18:52 GMT+0000 (Coordinated Universal Time)
25584,"O acesso universal ao tratamento e à prevenção da infecção pelo HIV e das demais infecções sexualmente transmissíveis possibilitou transformar o cenário da epidemia no país. A queda nas taxas de transmissão vertical do HIV, a redução da morbimortalidade da infecção e o aumento da expectativa e qualidade de vida das pessoas que vivem com HIV e aids são uma realidade, caracterizando o atual perfil crônico da doença. Analise as afirmações abaixo sobre HIV/aids: I. A avaliação da elegibilidade para o uso da PrEP deve ser iniciada durante a abordagem de gerenciamento de risco com o indivíduo, observando suas práticas e parcerias sexuais, sua dinâmica social e os contextos específicos associados a um maior risco de infecção. II. Pessoas em parceria sorodiscordante para o HIV também são consideradas prioritárias para uso da PrEP. As evidências científicas já indicam a baixa transmissibilidade de HIV por via sexual quando uma pessoa HIV positiva está sob terapia antirretroviral (TARV) há mais de seis meses, apresenta carga viral indetectável e não tem nenhuma outra IST. III. O termo  Prevenção Combinada  remete à conjugação de diferentes ações de prevenção às IST, ao HIV e às hepatites virais e seus fatores associados. IV. O melhor método é aquele que o indivíduo escolhe, com auxílio do/da profissional da saúde, e que atende suas necessidades sexuais e de proteção. Apenas um método de intervenção, o método de barreiras, é uma prevenção isolada que se mostrou suficiente eficaz para reduzir novas infecções. Estão corretas:",Apenas I e II e III.,Apenas III e IV.,Apenas I e II.,Todas estão corretas.,,A,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:19:10 GMT+0000 (Coordinated Universal Time)
25583,"M.Q.R, 35 anos, feminino, casada, técnica de enfermagem, realizou sorologia para Hepatite e foi chamada no setor de saúde ocupacional para entrega do resultado: anti-HBs positivo, HBsAg negativo, HBeAg negativo, anti-HCV positivo. Diante dos resultados podemos afirmar que:",A paciente não realizou imunização para Hepatite B.,O anti-HCV positivo confirma a infecção crônica pelo Vírus C.,Deve ser solicitado exame para detecção de HCV-RNA para identificar infecção ativa.,Podemos confirmar o diagnóstico de Hepatite B com replicação viral.,,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:19:28 GMT+0000 (Coordinated Universal Time)
25582,"R.Q.S, sexo feminino, 30 anos, apresentando há 24 horas febre, calafrios, disúria, náuseas, punho-percussão lombar positiva no lado Direito. Diante do quadro clínico, pode-se afirmar que:","O provável diagnóstico clínico é de cistite, uma vez que existe a presença de sintomas urinários.",Um exame urocultura com 10000 colônias de bactérias define o diagnóstico de Infecção de trato urinário.,Pode ser realizado o tratamento ambulatorial com ciprofloxacino por 7 dias e levofloxacino por 5 dias.,A nitrofurantoína e a fosfomicina podem ser utilizadas no tratamento dessa paciente.,,C,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:19:47 GMT+0000 (Coordinated Universal Time)
25581,"R.M.T, 50 anos, procedente de Bragança, técnica de enfermagem, apresentando há quatro semanas febre aferida diariamente, com temperatura de 38,5o , realizou vários atendimentos ambulatoriais com a realização de hemograma, Rx de tórax e Urina tipo I, sem alterações. Diante deste enunciado podemos afirmar que:",Pela descrição clínica trata-se de um caso de febre de origem indeterminada (FOI) com provável etiologia neoplásica.,Trata-se de FOI em paciente neutropênico e diagnóstico por métodos invasivos deve ser considerado para o diagnóstico etiológico.,"Os testes diagnósticos devem ser solicitados amplamente, baseados em possibilidades Diagnósticos de FOI.",Trata-se de um caso de FOI e exame físico detalhado e frequente é o ponto básico desta investigação.,,D,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Sat Apr 25 2026 00:22:43 GMT+0000 (Coordinated Universal Time)
25580,"Paciente diabético compensado, apresentando a quatro dias febre aferida de 39o , mialgias artralgias, dor retro orbitária. Ao exame regular estado geral, febril, PA: 120 X 80 mmHg, FC; 98 bpm, abdome plano, indolor a palpação, sem visceromegalias, prova do laço positiva. De acordo com a classificação de risco proposta pelo Ministério da Saúde, o paciente deve ser:","Classificado como pertencente ao grupo A e o tratamento deve ser hidratação endovenosa, com estabilização do quadro e acompanhamento ambulatorial.","Classificado como pertencente ao grupo B, realizando hidratação oral, devendo permanecer em observação até resultado de exames e reavaliação clínica.","Classificado como pertencente ao grupo C, devendo realizar hidratação endovenosa e acompanhamento no leito de observação até estabilização clínica.","Classificado como pertencente ao grupo D, devendo realizar hidratação endovenosa em leito de urgência e em caso de agravamento deverá ser hospitalizado.",,B,,,[],2024,CESUPA,,PA,,,,Wed Apr 08 2026 23:41:29 GMT+0000 (Coordinated Universal Time),Thu Apr 30 2026 04:20:07 GMT+0000 (Coordinated Universal Time)
